id_page;source;followers;date;interactions;posttype;link;v7;id_article
pg_143;Amici di TRUMP;3816;Wed Oct 21 2020 23:05:18 GMT+0000;38;Facebook;https://www.facebook.com/groups/124401101523838/permalink/661906337773309;33;CT_33
pg_143;Amici di TRUMP;3839;Fri Oct 23 2020 20:06:37 GMT+0000;14;Facebook;https://www.facebook.com/groups/124401101523838/permalink/663409050956371;33;CT_33
pg_143;Amici di TRUMP;3951;Wed Oct 28 2020 10:36:34 GMT+0000;7;Facebook;https://www.facebook.com/groups/124401101523838/permalink/666963260600950;34;CT_34
pg_143;Amici di TRUMP;3783;Mon Oct 19 2020 05:21:57 GMT+0000;10;Facebook;https://www.facebook.com/groups/124401101523838/permalink/659771194653490;35;CT_35
pg_143;Amici di TRUMP;3951;Wed Oct 28 2020 13:33:44 GMT+0000;3;Facebook;https://www.facebook.com/groups/124401101523838/permalink/667069747256968;35;CT_35
pg_143;Amici di TRUMP;3798;Tue Oct 20 2020 17:46:39 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/660939431203333;35;CT_35
pg_143;Amici di TRUMP;3997;Thu Oct 29 2020 10:48:55 GMT+0000;3;Facebook;https://www.facebook.com/groups/124401101523838/permalink/667753967188546;36;CT_36
pg_143;Amici di TRUMP;3997;Thu Oct 29 2020 13:33:44 GMT+0000;1;Facebook;https://www.facebook.com/groups/124401101523838/permalink/667853383845271;36;CT_36
pg_143;Amici di TRUMP;3997;Thu Oct 29 2020 12:45:18 GMT+0000;1;Facebook;https://www.facebook.com/groups/124401101523838/permalink/667822490515027;36;CT_36
pg_143;Amici di TRUMP;3904;Mon Oct 26 2020 17:05:13 GMT+0000;27;Facebook;https://www.facebook.com/groups/124401101523838/permalink/665649590732317;38;CT_38
pg_143;Amici di TRUMP;3926;Tue Oct 27 2020 20:16:38 GMT+0000;5;Facebook;https://www.facebook.com/groups/124401101523838/permalink/666536393976970;38;CT_38
pg_143;Amici di TRUMP;3926;Tue Oct 27 2020 23:10:38 GMT+0000;1;Facebook;https://www.facebook.com/groups/124401101523838/permalink/666621197301823;38;CT_38
pg_143;Amici di TRUMP;3926;Tue Oct 27 2020 18:49:38 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/666488660648410;38;CT_38
pg_143;Amici di TRUMP;3581;Tue Oct 13 2020 16:13:44 GMT+0000;4;Facebook;https://www.facebook.com/groups/124401101523838/permalink/655378821759394;39;CT_39
pg_143;Amici di TRUMP;3783;Mon Oct 19 2020 09:16:44 GMT+0000;47;Facebook;https://www.facebook.com/groups/124401101523838/permalink/659878547976088;41;CT_41
pg_143;Amici di TRUMP;3951;Wed Oct 28 2020 07:56:18 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/666878193942790;44;CT_44
pg_143;Amici di TRUMP;3951;Wed Oct 28 2020 07:56:18 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/666878193942790;45;CT_45
pg_143;Amici di TRUMP;3798;Tue Oct 20 2020 19:58:56 GMT+0000;8;Facebook;https://www.facebook.com/groups/124401101523838/permalink/661018091195467;47;CT_47
pg_143;Amici di TRUMP;3879;Sun Oct 25 2020 22:12:42 GMT+0000;57;Facebook;https://www.facebook.com/groups/124401101523838/permalink/665066910790585;51;CT_51
pg_143;Amici di TRUMP;3904;Mon Oct 26 2020 11:16:13 GMT+0000;34;Facebook;https://www.facebook.com/groups/124401101523838/permalink/665440760753200;51;CT_51
pg_143;Amici di TRUMP;3879;Sun Oct 25 2020 20:29:15 GMT+0000;23;Facebook;https://www.facebook.com/groups/124401101523838/permalink/665018254128784;51;CT_51
pg_143;Amici di TRUMP;3904;Mon Oct 26 2020 00:31:17 GMT+0000;3;Facebook;https://www.facebook.com/groups/124401101523838/permalink/665132357450707;51;CT_51
pg_143;Amici di TRUMP;3904;Mon Oct 26 2020 04:30:30 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/665252464105363;51;CT_51
pg_143;Amici di TRUMP;3600;Wed Oct 14 2020 17:46:04 GMT+0000;6;Facebook;https://www.facebook.com/groups/124401101523838/permalink/656206161676660;57;CT_57
pg_143;Amici di TRUMP;3600;Wed Oct 14 2020 17:46:04 GMT+0000;6;Facebook;https://www.facebook.com/groups/124401101523838/permalink/656206161676660;58;CT_58
pg_143;Amici di TRUMP;4330;Fri Nov 06 2020 09:39:17 GMT+0000;21;Facebook;https://www.facebook.com/groups/124401101523838/permalink/673775446586398;61;CT_61
pg_143;Amici di TRUMP;4330;Fri Nov 06 2020 17:42:11 GMT+0000;7;Facebook;https://www.facebook.com/groups/124401101523838/permalink/674087266555216;61;CT_61
pg_143;Amici di TRUMP;4330;Fri Nov 06 2020 04:02:56 GMT+0000;5;Facebook;https://www.facebook.com/groups/124401101523838/permalink/673605139936762;61;CT_61
pg_143;Amici di TRUMP;4330;Fri Nov 06 2020 01:17:50 GMT+0000;4;Facebook;https://www.facebook.com/groups/124401101523838/permalink/673521306611812;61;CT_61
pg_143;Amici di TRUMP;4330;Fri Nov 06 2020 09:52:27 GMT+0000;4;Facebook;https://www.facebook.com/groups/124401101523838/permalink/673781789919097;61;CT_61
pg_143;Amici di TRUMP;4330;Fri Nov 06 2020 16:26:52 GMT+0000;2;Facebook;https://www.facebook.com/groups/124401101523838/permalink/674041289893147;61;CT_61
pg_143;Amici di TRUMP;4330;Fri Nov 06 2020 15:32:34 GMT+0000;1;Facebook;https://www.facebook.com/groups/124401101523838/permalink/674004783230131;61;CT_61
pg_143;Amici di TRUMP;4330;Fri Nov 06 2020 21:28:45 GMT+0000;1;Facebook;https://www.facebook.com/groups/124401101523838/permalink/674211186542824;61;CT_61
pg_143;Amici di TRUMP;4330;Fri Nov 06 2020 06:52:19 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/673683293262280;61;CT_61
pg_143;Amici di TRUMP;4330;Fri Nov 06 2020 09:05:21 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/673757716588171;61;CT_61
pg_143;Amici di TRUMP;4330;Fri Nov 06 2020 16:21:47 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/674038219893454;61;CT_61
pg_143;Amici di TRUMP;4330;Fri Nov 06 2020 18:11:24 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/674104299886846;61;CT_61
pg_143;Amici di TRUMP;4330;Fri Nov 06 2020 23:47:19 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/674279033202706;61;CT_61
pg_143;Amici di TRUMP;4406;Sun Nov 08 2020 23:29:15 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/675799339717342;75;CT_75
pg_143;Amici di TRUMP;4119;Mon Nov 02 2020 07:10:12 GMT+0000;22;Facebook;https://www.facebook.com/groups/124401101523838/permalink/670714093559200;78;CT_78
pg_143;Amici di TRUMP;3997;Thu Oct 29 2020 22:37:38 GMT+0000;1;Facebook;https://www.facebook.com/groups/124401101523838/permalink/668176527146290;78;CT_78
pg_143;Amici di TRUMP;3600;Wed Oct 14 2020 22:04:37 GMT+0000;2;Facebook;https://www.facebook.com/groups/124401101523838/permalink/656366631660613;79;CT_79
pg_143;Amici di TRUMP;4481;Wed Nov 11 2020 14:52:40 GMT+0000;6;Facebook;https://www.facebook.com/groups/124401101523838/permalink/677808199516456;82;CT_82
pg_143;Amici di TRUMP;4513;Fri Nov 13 2020 22:09:57 GMT+0000;54;Facebook;https://www.facebook.com/groups/124401101523838/permalink/679642912666318;91;CT_91
pg_143;Amici di TRUMP;4513;Fri Nov 13 2020 14:08:04 GMT+0000;12;Facebook;https://www.facebook.com/groups/124401101523838/permalink/679353816028561;91;CT_91
pg_143;Amici di TRUMP;4520;Sat Nov 14 2020 07:24:30 GMT+0000;7;Facebook;https://www.facebook.com/groups/124401101523838/permalink/679908005973142;91;CT_91
pg_143;Amici di TRUMP;4520;Sat Nov 14 2020 07:36:20 GMT+0000;2;Facebook;https://www.facebook.com/groups/124401101523838/permalink/679913979305878;91;CT_91
pg_143;Amici di TRUMP;4520;Sat Nov 14 2020 00:35:29 GMT+0000;1;Facebook;https://www.facebook.com/groups/124401101523838/permalink/679710752659534;91;CT_91
pg_143;Amici di TRUMP;271;Thu Mar 26 2020 04:28:42 GMT+0000;9;Facebook;https://www.facebook.com/groups/124401101523838/permalink/526496654647612;95;CT_95
pg_143;Amici di TRUMP;4520;Sat Nov 14 2020 15:44:38 GMT+0000;4;Facebook;https://www.facebook.com/groups/124401101523838/permalink/680185429278733;101;CT_101
pg_143;Amici di TRUMP;4520;Sat Nov 14 2020 16:54:18 GMT+0000;3;Facebook;https://www.facebook.com/groups/124401101523838/permalink/680229329274343;101;CT_101
pg_143;Amici di TRUMP;4520;Sat Nov 14 2020 20:37:59 GMT+0000;3;Facebook;https://www.facebook.com/groups/124401101523838/permalink/680358845928058;101;CT_101
pg_143;Amici di TRUMP;4520;Sat Nov 14 2020 21:43:42 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/680391182591491;101;CT_101
pg_143;Amici di TRUMP;1192;Tue Aug 18 2020 04:19:29 GMT+0000;52;Facebook;https://www.facebook.com/groups/124401101523838/permalink/614431812520762;107;CT_107
pg_143;Amici di TRUMP;575;Fri Jun 12 2020 10:40:42 GMT+0000;6;Facebook;https://www.facebook.com/groups/124401101523838/permalink/572007073429903;108;CT_108
pg_143;Amici di TRUMP;4501;Thu Nov 12 2020 21:30:17 GMT+0000;10;Facebook;https://www.facebook.com/groups/124401101523838/permalink/678799766083966;109;CT_109
pg_143;Amici di TRUMP;4119;Mon Nov 02 2020 18:22:23 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/671087893521820;114;CT_114
pg_143;Amici di TRUMP;1358;Mon Aug 24 2020 10:59:22 GMT+0000;79;Facebook;https://www.facebook.com/groups/124401101523838/permalink/619078958722714;123;CT_123
pg_143;Amici di TRUMP;4093;Sun Nov 01 2020 02:32:58 GMT+0000;9;Facebook;https://www.facebook.com/groups/124401101523838/permalink/669834150313861;128;CT_128
pg_143;Amici di TRUMP;4119;Mon Nov 02 2020 17:54:23 GMT+0000;6;Facebook;https://www.facebook.com/groups/124401101523838/permalink/671073310189945;128;CT_128
pg_143;Amici di TRUMP;4119;Mon Nov 02 2020 08:48:01 GMT+0000;3;Facebook;https://www.facebook.com/groups/124401101523838/permalink/670761436887799;128;CT_128
pg_143;Amici di TRUMP;4119;Mon Nov 02 2020 11:00:28 GMT+0000;2;Facebook;https://www.facebook.com/groups/124401101523838/permalink/670825703548039;128;CT_128
pg_143;Amici di TRUMP;4550;Mon Nov 16 2020 11:51:33 GMT+0000;1;Facebook;https://www.facebook.com/groups/124401101523838/permalink/681625185801424;128;CT_128
pg_143;Amici di TRUMP;4520;Sat Nov 14 2020 23:26:57 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/680439415920001;128;CT_128
pg_143;Amici di TRUMP;4527;Sun Nov 15 2020 17:18:32 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/681047239192552;130;CT_130
pg_143;Amici di TRUMP;4501;Thu Nov 12 2020 15:08:56 GMT+0000;1;Facebook;https://www.facebook.com/groups/124401101523838/permalink/678579679439308;131;CT_131
pg_143;Amici di TRUMP;4513;Fri Nov 13 2020 04:12:05 GMT+0000;3;Facebook;https://www.facebook.com/groups/124401101523838/permalink/679040642726545;135;CT_135
pg_143;Amici di TRUMP;4550;Mon Nov 16 2020 23:54:48 GMT+0000;4;Facebook;https://www.facebook.com/groups/124401101523838/permalink/682038332426776;146;CT_146
pg_143;Amici di TRUMP;4572;Tue Nov 17 2020 09:39:00 GMT+0000;10;Facebook;https://www.facebook.com/groups/124401101523838/permalink/682391602391449;152;CT_152
pg_143;Amici di TRUMP;2030;Sun Sep 06 2020 09:35:53 GMT+0000;139;Facebook;https://www.facebook.com/groups/124401101523838/permalink/628873934409883;160;CT_160
pg_143;Amici di TRUMP;1078;Thu Aug 06 2020 16:47:08 GMT+0000;104;Facebook;https://www.facebook.com/groups/124401101523838/permalink/606713589959251;160;CT_160
pg_143;Amici di TRUMP;809;Tue Jul 07 2020 10:04:24 GMT+0000;87;Facebook;https://www.facebook.com/groups/124401101523838/permalink/587084255255518;160;CT_160
pg_143;Amici di TRUMP;635;Mon Jun 22 2020 20:33:20 GMT+0000;85;Facebook;https://www.facebook.com/groups/124401101523838/permalink/578296282800982;160;CT_160
pg_143;Amici di TRUMP;469;Sun May 17 2020 08:14:12 GMT+0000;36;Facebook;https://www.facebook.com/groups/124401101523838/permalink/556541241643153;160;CT_160
pg_143;Amici di TRUMP;272;Fri Mar 27 2020 09:21:11 GMT+0000;14;Facebook;https://www.facebook.com/groups/124401101523838/permalink/527216747908936;160;CT_160
pg_143;Amici di TRUMP;0;Sat Sep 07 2019 04:41:13 GMT+0000;2;Facebook;https://www.facebook.com/groups/124401101523838/permalink/394556904508255;160;CT_160
pg_143;Amici di TRUMP;0;Mon Dec 30 2019 13:54:44 GMT+0000;1;Facebook;https://www.facebook.com/groups/124401101523838/permalink/472867586677186;160;CT_160
pg_143;Amici di TRUMP;3332;Wed Sep 30 2020 11:04:41 GMT+0000;10;Facebook;https://www.facebook.com/groups/124401101523838/permalink/646078582689418;166;CT_166
pg_143;Amici di TRUMP;3343;Thu Oct 01 2020 09:49:21 GMT+0000;9;Facebook;https://www.facebook.com/groups/124401101523838/permalink/646748335955776;166;CT_166
pg_143;Amici di TRUMP;4406;Sun Nov 08 2020 16:54:52 GMT+0000;1;Facebook;https://www.facebook.com/groups/124401101523838/permalink/675599119737364;178;CT_178
pg_143;Amici di TRUMP;4448;Tue Nov 10 2020 16:23:08 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/677065409590735;178;CT_178
pg_143;Amici di TRUMP;4614;Wed Nov 18 2020 20:13:31 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/683454388951837;182;CT_182
pg_143;Amici di TRUMP;4448;Tue Nov 10 2020 21:04:02 GMT+0000;2;Facebook;https://www.facebook.com/groups/124401101523838/permalink/677250186238924;191;CT_191
pg_143;Amici di TRUMP;4614;Wed Nov 18 2020 20:21:44 GMT+0000;0;Facebook;https://www.facebook.com/groups/124401101523838/permalink/683458588951417;193;CT_193
pg_143;Amici di TRUMP;4614;Wed Nov 18 2020 14:32:17 GMT+0000;1;Facebook;https://www.facebook.com/groups/124401101523838/permalink/683278488969427;196;CT_196
pg_1430;MONDO SPORCO;301;Sun Oct 25 2020 18:32:03 GMT+0000;3;Facebook;https://www.facebook.com/groups/226014298753525/permalink/373481294006824;3;CT_3
pg_1430;MONDO SPORCO;301;Sun Oct 25 2020 18:32:03 GMT+0000;3;Facebook;https://www.facebook.com/groups/226014298753525/permalink/373481294006824;11;CT_11
pg_1430;MONDO SPORCO;0;Sat Aug 29 2020 20:19:44 GMT+0000;3;Facebook;https://www.facebook.com/groups/226014298753525/permalink/328138628541091;14;CT_14
pg_1431;Mondragone;7854;Sat Nov 14 2020 13:45:46 GMT+0000;0;Facebook;https://www.facebook.com/groups/6006565786/permalink/10158162551105787;96;CT_96
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1581;Sun Jul 19 2020 11:53:32 GMT+0000;11;Facebook;https://www.facebook.com/groups/667954996579229/permalink/4185140808193946;24;CT_24
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1576;Mon Sep 14 2020 15:18:38 GMT+0000;9;Facebook;https://www.facebook.com/groups/667954996579229/permalink/4504673402907350;24;CT_24
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1577;Wed Sep 30 2020 19:12:04 GMT+0000;7;Facebook;https://www.facebook.com/groups/667954996579229/permalink/4599616753413014;24;CT_24
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1580;Fri Aug 21 2020 10:43:56 GMT+0000;7;Facebook;https://www.facebook.com/groups/667954996579229/permalink/4362389610469064;24;CT_24
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1575;Thu Oct 29 2020 12:05:40 GMT+0000;5;Facebook;https://www.facebook.com/groups/667954996579229/permalink/4755291767845511;24;CT_24
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1582;Sat Aug 01 2020 06:07:45 GMT+0000;6;Facebook;https://www.facebook.com/groups/667954996579229/permalink/4252045371503489;64;CT_64
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1565;Thu Jun 11 2020 09:09:00 GMT+0000;3;Facebook;https://www.facebook.com/groups/667954996579229/permalink/3997288066979222;108;CT_108
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1547;Tue May 05 2020 15:09:15 GMT+0000;44;Facebook;https://www.facebook.com/groups/667954996579229/permalink/3813377628703601;160;CT_160
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;0;Sat Sep 07 2019 04:42:02 GMT+0000;40;Facebook;https://www.facebook.com/groups/667954996579229/permalink/2996083513766354;160;CT_160
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1578;Tue Jul 07 2020 10:07:00 GMT+0000;19;Facebook;https://www.facebook.com/groups/667954996579229/permalink/4124487954259232;160;CT_160
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1575;Mon Jun 22 2020 20:33:01 GMT+0000;14;Facebook;https://www.facebook.com/groups/667954996579229/permalink/4053866644654697;160;CT_160
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1552;Sun May 17 2020 08:14:33 GMT+0000;9;Facebook;https://www.facebook.com/groups/667954996579229/permalink/3865064966868200;160;CT_160
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1581;Thu Aug 06 2020 16:47:32 GMT+0000;8;Facebook;https://www.facebook.com/groups/667954996579229/permalink/4280155025359190;160;CT_160
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;0;Mon Dec 30 2019 13:55:00 GMT+0000;7;Facebook;https://www.facebook.com/groups/667954996579229/permalink/3361935827181119;160;CT_160
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1542;Fri Mar 27 2020 09:20:18 GMT+0000;4;Facebook;https://www.facebook.com/groups/667954996579229/permalink/3662291170478915;160;CT_160
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1575;Sun Sep 06 2020 09:36:14 GMT+0000;4;Facebook;https://www.facebook.com/groups/667954996579229/permalink/4455796701128354;160;CT_160
pg_1432;MONETA DI PROPRIETA' DEI CITTADINI;1547;Sun Apr 26 2020 12:20:42 GMT+0000;0;Facebook;https://www.facebook.com/groups/667954996579229/permalink/3777206908987340;195;CT_195
pg_1433;MONETA DIGITALE E NWO;1712;Fri Nov 06 2020 13:12:38 GMT+0000;3;Facebook;https://www.facebook.com/groups/358483474186536/permalink/4021178224583691;61;CT_61
pg_1434;Moneta Nostra;0;Sat Jul 25 2020 19:38:03 GMT+0000;52;Facebook;https://www.facebook.com/MonetaNostra/posts/1260250791001916;24;CT_24
pg_1434;Moneta Nostra;0;Sat Jun 10 2017 07:57:45 GMT+0000;25;Facebook;https://www.facebook.com/MonetaNostra/posts/449729338720736;24;CT_24
pg_1434;Moneta Nostra;0;Tue Jul 21 2020 17:53:08 GMT+0000;22;Facebook;https://www.facebook.com/MonetaNostra/posts/1255817391445256;24;CT_24
pg_1434;Moneta Nostra;0;Tue Jun 16 2020 10:28:35 GMT+0000;21;Facebook;https://www.facebook.com/MonetaNostra/posts/1214065675620428;24;CT_24
pg_1434;Moneta Nostra;0;Fri Aug 21 2020 10:50:49 GMT+0000;21;Facebook;https://www.facebook.com/MonetaNostra/posts/1289342138092781;24;CT_24
pg_1434;Moneta Nostra;0;Mon Sep 14 2020 15:15:51 GMT+0000;14;Facebook;https://www.facebook.com/MonetaNostra/posts/1315835345443460;24;CT_24
pg_1434;Moneta Nostra;0;Thu Jul 16 2020 16:32:15 GMT+0000;2;Facebook;https://www.facebook.com/MonetaNostra/posts/1250032372023758;24;CT_24
pg_1435;Money.it;31432;Wed Oct 28 2020 13:51:29 GMT+0000;41;Facebook;https://www.facebook.com/moneypuntoit/posts/3662657543786553;20;CT_20
pg_1436;MONITORAGGIO della MANIPOLAZIONE METEOCLIMATICA e GEOINGEGNERIA  SERLE (BS);7667;Thu Oct 22 2020 22:15:43 GMT+0000;30;Facebook;https://www.facebook.com/groups/1402970289952147/permalink/2661483327434164;2;CT_2
pg_1436;MONITORAGGIO della MANIPOLAZIONE METEOCLIMATICA e GEOINGEGNERIA  SERLE (BS);7640;Thu Sep 24 2020 07:01:44 GMT+0000;25;Facebook;https://www.facebook.com/groups/1402970289952147/permalink/2636341043281726;2;CT_2
pg_1436;MONITORAGGIO della MANIPOLAZIONE METEOCLIMATICA e GEOINGEGNERIA  SERLE (BS);7654;Thu Oct 29 2020 11:52:50 GMT+0000;2;Facebook;https://www.facebook.com/groups/1402970289952147/permalink/2667586206823876;36;CT_36
pg_1436;MONITORAGGIO della MANIPOLAZIONE METEOCLIMATICA e GEOINGEGNERIA  SERLE (BS);7656;Wed Oct 28 2020 14:34:08 GMT+0000;1;Facebook;https://www.facebook.com/groups/1402970289952147/permalink/2666709323578231;38;CT_38
pg_1436;MONITORAGGIO della MANIPOLAZIONE METEOCLIMATICA e GEOINGEGNERIA  SERLE (BS);7660;Fri Nov 06 2020 22:12:38 GMT+0000;1;Facebook;https://www.facebook.com/groups/1402970289952147/permalink/2675040392745124;61;CT_61
pg_1436;MONITORAGGIO della MANIPOLAZIONE METEOCLIMATICA e GEOINGEGNERIA  SERLE (BS);7607;Wed Jun 24 2020 15:58:10 GMT+0000;3;Facebook;https://www.facebook.com/groups/1402970289952147/permalink/2562011804047984;66;CT_66
pg_1436;MONITORAGGIO della MANIPOLAZIONE METEOCLIMATICA e GEOINGEGNERIA  SERLE (BS);7617;Sun Aug 02 2020 15:33:41 GMT+0000;61;Facebook;https://www.facebook.com/groups/1402970289952147/permalink/2592244887691342;73;CT_73
